id,location,parent,parent_id
4176,Thyolo,Malawi,11707
4177,Chiradzulu,Malawi,11707
4178,Karonga,Malawi,11707
4179,Neno,Malawi,11707
4180,Zomba,Malawi,11707
4181,Chikwawa,Malawi,11707
4182,Mulanje,Malawi,11707
4183,Blantyre,Malawi,11707
4184,Chiromo,Malawi,11707
4185,Phalombe,Malawi,11707
4186,Nsanje,Malawi,11707
4187,Nkhata Bay,Malawi,11707
4188,Rumphi,Malawi,11707
4189,Chitipa,Malawi,11707
4190,Mzuzu,Malawi,11707
4191,Mzimba,Malawi,11707
4192,Ntchisi,Malawi,11707
4193,Dowa,Malawi,11707
4194,Mchinji,Malawi,11707
4195,Nkhotakota,Malawi,11707
4196,Kasungu,Malawi,11707
4197,Ntcheu,Malawi,11707
4198,Dedza,Malawi,11707
4199,Salima,Malawi,11707
4200,Lilongwe,Malawi,11707
4201,Mangochi,Malawi,11707
4202,Balaka,Malawi,11707
4203,Machinga,Malawi,11707
4204,Sibu,Malaysia,11760
4205,Shah Alam,Malaysia,11760
4206,Bintulu,Malaysia,11760
4207,Kuching,Malaysia,11760
4208,Taiping,Malaysia,11760
4209,Chukai,Malaysia,11760
4210,Kuala Lumpur,Malaysia,11760
4211,Kangar,Malaysia,11760
4212,Alor Setar,Malaysia,11760
4213,George Town,Malaysia,11760
4214,Butterworth,Malaysia,11760
4215,Sungai Petani,Malaysia,11760
4216,Sandakan,Malaysia,11760
4217,Lahad Datu,Malaysia,11760
4218,Kota Baharu,Malaysia,11760
4219,Johor Bahru,Malaysia,11760
4220,Keluang,Malaysia,11760
4221,Kuala Terengganu,Malaysia,11760
4222,Ipoh,Malaysia,11760
4223,Kuantan,Malaysia,11760
4224,Kota Kinabalu,Malaysia,11760
4225,Tawau,Malaysia,11760
4226,Kuala Lipis,Malaysia,11760
4227,Teluk Intan,Malaysia,11760
4228,Malacca,Malaysia,11760
4229,Muar,Malaysia,11760
4230,Miri,Malaysia,11760
4231,Seremban,Malaysia,11760
4232,Putrajaya,Malaysia,11760
4233,Raub,Malaysia,11760
4234,Batu Pahat,Malaysia,11760
4235,Kelang,Malaysia,11760
4236,Male,Maldives,11660
4237,Eydhafushi,Maldives,11660
4238,Felidhoo,Maldives,11660
4239,Funadhoo,Maldives,11660
4240,Hithadhoo,Maldives,11660
4241,Kudahuvadhoo,Maldives,11660
4242,Kulhudhuffushi,Maldives,11660
4243,Mahibadhoo,Maldives,11660
4244,Manadhoo,Maldives,11660
4245,Muli,Maldives,11660
4246,Naifaru,Maldives,11660
4247,Thinadhoo,Maldives,11660
4248,Un'goofaaru,Maldives,11660
4249,Veymandoo,Maldives,11660
4250,Fonadhoo,Maldives,11660
4251,Rasdhoo,Maldives,11660
4252,Thulusdhoo,Maldives,11660
4253,Dhihdhoo,Maldives,11660
4254,Foammulah,Maldives,11660
4255,Viligili,Maldives,11660
4256,Nilandhoo,Maldives,11660
4257,Aguelhok,Mali,2851
4258,Bamako,Mali,2851
4259,Kidal,Mali,2851
4260,Bourem,Mali,2851
4261,Mopti,Mali,2851
4262,Gao,Mali,2851
4263,Satadougou,Mali,2851
4264,Koulikoro,Mali,2851
4265,Sikasso,Mali,2851
4266,Araouane,Mali,2851
4267,Segou,Mali,2851
4268,Timbuktu,Mali,2851
4269,Markala,Mali,2851
4270,Taoudenni,Mali,2851
4271,Kayes,Mali,2851
4272,Sokolo,Mali,2851
4273,Kita,Mali,2851
4274,Nara,Mali,2851
4275,Kati,Mali,2851
4276,Kangaba,Mali,2851
4277,San,Mali,2851
4278,Bougouni,Mali,2851
4279,Koutiala,Mali,2851
4280,Djenne,Mali,2851
4281,Yelimane,Mali,2851
4282,Bafoulabe,Mali,2851
4283,Nioro du Sahel,Mali,2851
4284,Goundam,Mali,2851
4285,Menaka,Mali,2851
4286,Tessalit,Mali,2851
4287,Banamba,Mali,2851
4288,Birzebbuga,Malta,11778
4289,Marsaskala,Malta,11778
4290,Marsaxlokk,Malta,11778
4291,Kirkop,Malta,11778
4292,Pieta,Malta,11778
4293,Zejtun,Malta,11778
4294,Attard,Malta,11778
4295,Ta' Xbiex,Malta,11778
4296,Sliema,Malta,11778
4297,San Lawrenz,Malta,11778
4298,Imqabba,Malta,11778
4299,Imdina,Malta,11778
4300,Qala,Malta,11778
4301,Imtarfa,Malta,11778
4302,Zurrieq,Malta,11778
4303,Gudja,Malta,11778
4304,Sannat,Malta,11778
4305,Valletta,Malta,11778
4306,Zabbar,Malta,11778
4307,Luqa,Malta,11778
4308,Qormi,Malta,11778
4309,Imgarr,Malta,11778
4310,Saint Paul's Bay,Malta,11778
4311,Qrendi,Malta,11778
4312,Munxar,Malta,11778
4313,Hamrun,Malta,11778
4314,Naxxar,Malta,11778
4315,Ghaxaq,Malta,11778
4316,Ghasri,Malta,11778
4317,Iklin,Malta,11778
4318,Gharghur,Malta,11778
4319,Dingli,Malta,11778
4320,Siggiewi,Malta,11778
4321,Xewkija,Malta,11778
4322,Lija,Malta,11778
4323,Senglea,Malta,11778
4324,Xaghra,Malta,11778
4325,Xghajra,Malta,11778
4326,Zebbug,Malta,11778
4327,Gzira,Malta,11778
4328,Imsida,Malta,11778
4329,Kalkara,Malta,11778
4330,Kercem,Malta,11778
4331,Mellieha,Malta,11778
4332,Mosta,Malta,11778
4333,Nadur,Malta,11778
4334,Marsa,Malta,11778
4335,San Giljan,Malta,11778
4336,San Gwann,Malta,11778
4337,Santa Lucija,Malta,11778
4338,Santa Venera,Malta,11778
4339,Swieqi,Malta,11778
4340,Tarxien,Malta,11778
4341,Balzan,Malta,11778
4342,Vittoriosa,Malta,11778
4343,Birkirkara,Malta,11778
4344,Cospicua,Malta,11778
4345,Fgura,Malta,11778
4346,Floriana,Malta,11778
4347,Ghajnsielem,Malta,11778
4348,Gharb,Malta,11778
4349,Majuro,Marshall Islands,11661
4350,Fort-de-France,Martinique,11588
4351,Bogue,Mauritania,11736
4352,Chegga,Mauritania,11736
4353,Boutilimit,Mauritania,11736
4354,Timbedra,Mauritania,11736
4355,Bir Mogrein,Mauritania,11736
4356,Fderik,Mauritania,11736
4357,Selibaby,Mauritania,11736
4358,Aleg,Mauritania,11736
4359,Akjoujt,Mauritania,11736
4360,Kiffa,Mauritania,11736
4361,Nema,Mauritania,11736
4362,Nouadhibou,Mauritania,11736
4363,Rosso,Mauritania,11736
4364,Tidjikdja,Mauritania,11736
4365,Atar,Mauritania,11736
4366,Zouirat,Mauritania,11736
4367,Arafat,Mauritania,11736
4368,Dar Naim,Mauritania,11736
4369,Tevragh Zeina,Mauritania,11736
4370,Nouakchott,Mauritania,11736
4371,Ayoun el Atrous,Mauritania,11736
4372,Port Louis,Mauritius,11774
4373,Curepipe,Mauritius,11774
4374,Dzaoudzi,Mayotte,11741
4375,Nacozari de Garcia,Mexico,10561
4376,Nueva Rosita,Mexico,10561
4377,Zacatecas,Mexico,10561
4378,Irapuato,Mexico,10561
4379,Vicente Guerrero,Mexico,10561
4380,San Quintin,Mexico,10561
4381,Chetumal,Mexico,10561
4382,Esperanza,Mexico,10561
4383,Izamal,Mexico,10561
4384,Ticul,Mexico,10561
4385,Villahermosa,Mexico,10561
4386,Ciudad Victoria,Mexico,10561
4387,Mexicali,Mexico,10561
4388,Aguascalientes,Mexico,10561
4389,Chihuahua,Mexico,10561
4390,Guanajuato,Mexico,10561
4391,Chilpancingo,Mexico,10561
4392,Pachuca,Mexico,10561
4393,Cuernavaca,Mexico,10561
4394,Monterrey,Mexico,10561
4395,Lazaro Cardenas,Mexico,10561
4396,Miahuatlan,Mexico,10561
4397,Mitla,Mexico,10561
4398,Ciudad Constitucion,Mexico,10561
4399,Villa Union,Mexico,10561
4400,Eldorado,Mexico,10561
4401,Tekax,Mexico,10561
4402,Montemorelos,Mexico,10561
4403,Xalapa,Mexico,10561
4404,Teziutlan,Mexico,10561
4405,Motul,Mexico,10561
4406,Guerrero Negro,Mexico,10561
4407,Saltillo,Mexico,10561
4408,Punta Prieta,Mexico,10561
4409,Salina Cruz,Mexico,10561
4410,Acatlan,Mexico,10561
4411,Tepic,Mexico,10561
4412,Tecuala,Mexico,10561
4413,Ayutla,Mexico,10561
4414,Huajuapan de Leon,Mexico,10561
4415,Pochutla,Mexico,10561
4416,Colima,Mexico,10561
4417,Autlan,Mexico,10561
4418,Coalcoman,Mexico,10561
4419,Apatzingan,Mexico,10561
4420,Halacho,Mexico,10561
4421,Peto,Mexico,10561
4422,Papasquiaro,Mexico,10561
4423,Puerto Escondido,Mexico,10561
4424,Hermosillo,Mexico,10561
4425,Juchitan,Mexico,10561
4426,San Luis Potosi,Mexico,10561
4427,Culiacan,Mexico,10561
4428,Uruapan,Mexico,10561
4429,Tehuantepec,Mexico,10561
4430,Mexico City,Mexico,10561
4431,Zamora,Mexico,10561
4432,Tlaxiaco,Mexico,10561
4433,Petatlan,Mexico,10561
4434,La Cruz,Mexico,10561
4435,Allende,Mexico,10561
4436,Agua Prieta,Mexico,10561
4437,Piedras Negras,Mexico,10561
4438,Reynosa,Mexico,10561
4439,Ojinaga,Mexico,10561
4440,La Paz,Mexico,10561
4441,Tapachula,Mexico,10561
4442,Escuintla,Mexico,10561
4443,Atlixco,Mexico,10561
4444,Orizaba,Mexico,10561
4445,Taxco,Mexico,10561
4446,Iguala,Mexico,10561
4447,Cabo San Lucas,Mexico,10561
4448,Villanueva,Mexico,10561
4449,Tecpan,Mexico,10561
4450,Atoyac,Mexico,10561
4451,Jaltipan,Mexico,10561
4452,La Barca,Mexico,10561
4453,Queretaro,Mexico,10561
4454,Pijijiapan,Mexico,10561
4455,Campeche,Mexico,10561
4456,Toluca,Mexico,10561
4457,Tlaxcala,Mexico,10561
4458,Oaxaca,Mexico,10561
4459,Puebla,Mexico,10561
4460,Tuxtla Gutierrez,Mexico,10561
4461,Lagos de Moreno,Mexico,10561
4462,Tuxpam,Mexico,10561
4463,Balancan,Mexico,10561
4464,Tizimin,Mexico,10561
4465,Los Mochis,Mexico,10561
4466,Altata,Mexico,10561
4467,Navajoa,Mexico,10561
4468,Ciudad Hidalgo,Mexico,10561
4469,Parras,Mexico,10561
4470,Hidalgo del Parral,Mexico,10561
4471,Delicias,Mexico,10561
4472,Ensenada,Mexico,10561
4473,San Juan del Rio,Mexico,10561
4474,Minatitlan,Mexico,10561
4475,Villa Ahumada,Mexico,10561
4476,Tehuacan,Mexico,10561
4477,Ciudad del Carmen,Mexico,10561
4478,Morelia,Mexico,10561
4479,Escuinapa,Mexico,10561
4480,Nezahualcoyotl,Mexico,10561
4481,Gomez Palacio,Mexico,10561
4482,Paraiso,Mexico,10561
4483,Frontera,Mexico,10561
4484,Tenosique,Mexico,10561
4485,Tecoman,Mexico,10561
4486,Aldama,Mexico,10561
4487,Loreto,Mexico,10561
4488,Santa Rosalia,Mexico,10561
4489,El Fuerte,Mexico,10561
4490,Guasave,Mexico,10561
4491,Manzanillo,Mexico,10561
4492,Celaya,Mexico,10561
4493,San Pedro de las Colonias,Mexico,10561
4494,Monclova,Mexico,10561
4495,Torreon,Mexico,10561
4496,Rio Verde,Mexico,10561
4497,Tamuin,Mexico,10561
4498,Tamazunchale,Mexico,10561
4499,Ciudad Valles,Mexico,10561
4500,Cardenas,Mexico,10561
4501,Guamuchil,Mexico,10561
4502,Tijuana,Mexico,10561
4503,Cozumel,Mexico,10561
4504,Isla Mujeres,Mexico,10561
4505,Cancun,Mexico,10561
4506,Felipe Carrillo Puerto,Mexico,10561
4507,Champoton,Mexico,10561
4508,Cuencame,Mexico,10561
4509,Canatlan,Mexico,10561
4510,Compostela,Mexico,10561
4511,Santiago Ixcuintla,Mexico,10561
4512,Tuxpan,Mexico,10561
4513,Matehuala,Mexico,10561
4514,Fresnillo,Mexico,10561
4515,Sabinas Hidalgo,Mexico,10561
4516,Ascension,Mexico,10561
4517,Ciudad Juarez,Mexico,10561
4518,Juan Aldama,Mexico,10561
4519,Caborca,Mexico,10561
4520,Magdalena,Mexico,10561
4521,Mazatlan,Mexico,10561
4522,Puerto Vallarta,Mexico,10561
4523,Zumpango,Mexico,10561
4524,Nuevo Laredo,Mexico,10561
4525,Matamoros,Mexico,10561
4526,Ciudad Madero,Mexico,10561
4527,Tampico,Mexico,10561
4528,Ciudad Mante,Mexico,10561
4529,Ciudad Guzman,Mexico,10561
4530,Ciudad Camargo,Mexico,10561
4531,Cuauhtemoc,Mexico,10561
4532,Nuevo Casas Grandes,Mexico,10561
4533,Poza Rica de Hidalgo,Mexico,10561
4534,Ometepec,Mexico,10561
4535,Ciudad Altamirano,Mexico,10561
4536,Huatabampo,Mexico,10561
4537,Ciudad Obregon,Mexico,10561
4538,Guaymas,Mexico,10561
4539,Panuco,Mexico,10561
4540,Cananea,Mexico,10561
4541,Acapulco,Mexico,10561
4542,San Cristobal de Las Casas,Mexico,10561
4543,Veracruz,Mexico,10561
4544,Coatzacoalcos,Mexico,10561
4545,Santiago Tuxtla,Mexico,10561
4546,Nautla,Mexico,10561
4547,Kolonia,"Micronesia, Federated States Of",11606
4548,Colonia,"Micronesia, Federated States Of",11606
4549,Palikir,"Micronesia, Federated States Of",11606
4550,Weno,"Micronesia, Federated States Of",11606
4551,Tofol,"Micronesia, Federated States Of",11606
4552,Leova,Moldova,11724
4553,Rezina,Moldova,11724
4554,Causeni,Moldova,11724
4555,Riscani,Moldova,11724
4556,Singerei,Moldova,11724
4557,Falesti,Moldova,11724
4558,Floresti,Moldova,11724
4559,Soldanesti,Moldova,11724
4560,Stefan Voda,Moldova,11724
4561,Orhei,Moldova,11724
4562,Comrat,Moldova,11724
4563,Cimislia,Moldova,11724
4564,Cantemir,Moldova,11724
4565,Basarabeasca,Moldova,11724
4566,Edinet,Moldova,11724
4567,Ocnita,Moldova,11724
4568,Drochia,Moldova,11724
4569,Donduseni,Moldova,11724
4570,Briceni,Moldova,11724
4571,Ialoveni,Moldova,11724
4572,Balti,Moldova,11724
4573,Criuleni,Moldova,11724
4574,Bender,Moldova,11724
4575,Anenii Noi,Moldova,11724
4576,Cahul,Moldova,11724
4577,Chisinau,Moldova,11724
4578,Straseni,Moldova,11724
4579,Tiraspol,Moldova,11724
4580,Telenesti,Moldova,11724
4581,Taraclia,Moldova,11724
4582,Dubasari,Moldova,11724
4583,Cocieri,Moldova,11724
4584,Glodeni,Moldova,11724
4585,Hincesti,Moldova,11724
4586,Nisporeni,Moldova,11724
4587,Soroca,Moldova,11724
4588,Ungheni,Moldova,11724
4589,Monaco,Monaco,-1
4590,Olgiy,Mongolia,11722
4591,Mandalgovi,Mongolia,11722
4592,Ulaanbaatar,Mongolia,11722
4593,Moron,Mongolia,11722
4594,Erdenet,Mongolia,11722
4595,Uliastay,Mongolia,11722
4596,Choyr,Mongolia,11722
4597,Altay,Mongolia,11722
4598,Buyant-Uhaa,Mongolia,11722
4599,Choybalsan,Mongolia,11722
4600,Ulaangom,Mongolia,11722
4601,Bulgan,Mongolia,11722
4602,Arvayheer,Mongolia,11722
4603,Tsetserleg,Mongolia,11722
4604,Bayankhongor,Mongolia,11722
4605,Darhan,Mongolia,11722
4606,Dzuunharaa,Mongolia,11722
4607,Dzuunmod,Mongolia,11722
4608,Ondorhaan,Mongolia,11722
4609,Ulaan-Uul,Mongolia,11722
4610,Hodrogo,Mongolia,11722
4611,Baruun Urt,Mongolia,11722
4612,Suchboatar,Mongolia,11722
4613,Dund-Us,Mongolia,11722
4614,Dalandzadgad,Mongolia,11722
4615,Berane,Montenegro,11622
4616,Plav,Montenegro,11622
4617,Andrijevica,Montenegro,11622
4618,Petnjica,Montenegro,11622
4619,Gusinje,Montenegro,11622
4620,Kolasin,Montenegro,11622
4621,Podgorica,Montenegro,11622
4622,Bijelo Polje,Montenegro,11622
4623,Bar,Montenegro,11622
4624,Budva,Montenegro,11622
4625,Cetinje,Montenegro,11622
4626,Danilovgrad,Montenegro,11622
4627,Herceg-Novi,Montenegro,11622
4628,Kotor,Montenegro,11622
4629,Mojkovac,Montenegro,11622
4630,Niksic,Montenegro,11622
4631,Pluzine,Montenegro,11622
4632,Pljevlja,Montenegro,11622
4633,Rozaje,Montenegro,11622
4634,Savnik,Montenegro,11622
4635,Tivat,Montenegro,11622
4636,Ulcinj,Montenegro,11622
4637,Zabljak,Montenegro,11622
4638,Kenitra,Morocco,11620
4639,Goulimine,Morocco,11620
4640,Fez,Morocco,11620
4641,Casablanca,Morocco,11620
4642,Agadir,Morocco,11620
4643,Beni Mellal,Morocco,11620
4644,Tangier,Morocco,11620
4645,Settat,Morocco,11620
4646,Oujda,Morocco,11620
4647,Meknes,Morocco,11620
4648,Rabat,Morocco,11620
4649,Marrakesh,Morocco,11620
4650,El Jadida,Morocco,11620
4651,Er Rachidia,Morocco,11620
4652,Tan Tan,Morocco,11620
4653,Taza,Morocco,11620
4654,Larache,Morocco,11620
4655,Ksar El Kebir,Morocco,11620
4656,Safi,Morocco,11620
4657,Tiznit,Morocco,11620
4658,Ouezzane,Morocco,11620
4659,Espungabera,Mozambique,11575
4660,Quelimane,Mozambique,11575
4661,Nicuadala,Mozambique,11575
4662,Mapai,Mozambique,11575
4663,Mocimboa,Mozambique,11575
4664,Maxixe,Mozambique,11575
4665,Mocambique,Mozambique,11575
4666,Nampula,Mozambique,11575
4667,Massangena,Mozambique,11575
4668,Quissico,Mozambique,11575
4669,Chiramba,Mozambique,11575
4670,Xai-Xai,Mozambique,11575
4671,Ligonha,Mozambique,11575
4672,Vilanculos,Mozambique,11575
4673,Dondo,Mozambique,11575
4674,Macia,Mozambique,11575
4675,Moatize,Mozambique,11575
4676,Angoche,Mozambique,11575
4677,Cuamba,Mozambique,11575
4678,Inhambane,Mozambique,11575
4679,Beira,Mozambique,11575
4680,Lichinga,Mozambique,11575
4681,Pemba,Mozambique,11575
4682,Panda,Mozambique,11575
4683,Manica,Mozambique,11575
4684,Nacala,Mozambique,11575
4685,Montepuez,Mozambique,11575
4686,Maputo,Mozambique,11575
4687,Mocuba,Mozambique,11575
4688,Marrupa,Mozambique,11575
4689,Chimoio,Mozambique,11575
4690,Tete,Mozambique,11575
4691,Matola,Mozambique,11575
4692,Oshikango,Namibia,11623
4693,Okahandja,Namibia,11623
4694,Ongwediva,Namibia,11623
4695,Windhoek,Namibia,11623
4696,Oranjemund,Namibia,11623
4697,Otavi,Namibia,11623
4698,Rehoboth,Namibia,11623
4699,Bethanie,Namibia,11623
4700,Karasburg,Namibia,11623
4701,Omaruru,Namibia,11623
4702,Walvis Bay,Namibia,11623
4703,Karibib,Namibia,11623
4704,Luderitz,Namibia,11623
4705,Grootfontein,Namibia,11623
4706,Usakos,Namibia,11623
4707,Outjo,Namibia,11623
4708,Katima Mulilo,Namibia,11623
4709,Outapi,Namibia,11623
4710,Eenhana,Namibia,11623
4711,Oshakati,Namibia,11623
4712,Gobabis,Namibia,11623
4713,Maltahohe,Namibia,11623
4714,Opuwo,Namibia,11623
4715,Swakopmund,Namibia,11623
4716,Keetmanshoop,Namibia,11623
4717,Otjiwarongo,Namibia,11623
4718,Mariental,Namibia,11623
4719,Rundu,Namibia,11623
4720,Nkurenkuru,Namibia,11623
4721,Tsumeb,Namibia,11623
4722,Omuthiya,Namibia,11623
4723,Jumla,Nepal,11698
4724,Salyan,Nepal,11698
4725,Kathmandu,Nepal,11698
4726,Bhairawa,Nepal,11698
4727,Pokhara,Nepal,11698
4728,Hetauda,Nepal,11698
4729,Dandeldhura,Nepal,11698
4730,Baglung,Nepal,11698
4731,Ramechhap,Nepal,11698
4732,Lalitpur,Nepal,11698
4733,Biratnagar,Nepal,11698
4734,Rajbiraj,Nepal,11698
4735,Bhimphedi,Nepal,11698
4736,Ilam,Nepal,11698
4737,Dhangarhi,Nepal,11698
4738,Birganj,Nepal,11698
4739,Nepalganj,Nepal,11698
4740,Maastricht,Netherlands,11585
4741,The Hague,Netherlands,11585
4742,Haarlem,Netherlands,11585
4743,Lelystad,Netherlands,11585
4744,Arnhem,Netherlands,11585
4745,Assen,Netherlands,11585
4746,'s-Hertogenbosch,Netherlands,11585
4747,Zwolle,Netherlands,11585
4748,Utrecht,Netherlands,11585
4749,Leeuwarden,Netherlands,11585
4750,Rotterdam,Netherlands,11585
4751,Eindhoven,Netherlands,11585
4752,Kone,New Caledonia,11678
4753,We,New Caledonia,11678
4754,Noumea,New Caledonia,11678
4755,Masterton,New Zealand,11672
4756,Gore,New Zealand,11672
4757,Te Anau,New Zealand,11672
4758,Invercargill,New Zealand,11672
4759,Ashburton,New Zealand,11672
4760,Timaru,New Zealand,11672
4761,Kaikoura,New Zealand,11672
4762,Christchurch,New Zealand,11672
4763,Porirua,New Zealand,11672
4764,Wanaka,New Zealand,11672
4765,Nelson,New Zealand,11672
4766,Picton,New Zealand,11672
4767,Thames,New Zealand,11672
4768,Lower Hutt,New Zealand,11672
4769,Palmerston North,New Zealand,11672
4770,Wanganui,New Zealand,11672
4771,Westport,New Zealand,11672
4772,Hokitika,New Zealand,11672
4773,Greymouth,New Zealand,11672
4774,Paraparaumu,New Zealand,11672
4775,Upper Hutt,New Zealand,11672
4776,Levin,New Zealand,11672
4777,Rotorua,New Zealand,11672
4778,Tauranga,New Zealand,11672
4779,Waitangi,New Zealand,11672
4780,Taupo,New Zealand,11672
4781,Whakatane,New Zealand,11672
4782,Kerikeri,New Zealand,11672
4783,Whangarei,New Zealand,11672
4784,Pukekohe,New Zealand,11672
4785,Auckland,New Zealand,11672
4786,Waitakere,New Zealand,11672
4787,Kaitaia,New Zealand,11672
4788,Gisborne,New Zealand,11672
4789,Turangi,New Zealand,11672
4790,Tokoroa,New Zealand,11672
4791,Manukau,New Zealand,11672
4792,Napier,New Zealand,11672
4793,North Shore,New Zealand,11672
4794,Oban,New Zealand,11672
4795,New Plymouth,New Zealand,11672
4796,Hawera,New Zealand,11672
4797,Kaiapoi,New Zealand,11672
4798,Managua,Nicaragua,11618
4799,Juigalpa,Nicaragua,11618
4800,Boaco,Nicaragua,11618
4801,Puerto Cabezas,Nicaragua,11618
4802,Jinotepe,Nicaragua,11618
4803,Jinotega,Nicaragua,11618
4804,Esteli,Nicaragua,11618
4805,Somoto,Nicaragua,11618
4806,Chinandega,Nicaragua,11618
4807,Ocotal,Nicaragua,11618
4808,Masaya,Nicaragua,11618
4809,Bluefields,Nicaragua,11618
4810,Rivas,Nicaragua,11618
4811,Matagalpa,Nicaragua,11618
4812,San Juan de Nicaragua,Nicaragua,11618
4813,San Juan del Sur,Nicaragua,11618
4814,Niamey,Niger,11614
4815,Maradi,Niger,11614
4816,Zinder,Niger,11614
4817,Ayorou,Niger,11614
4818,Gaya,Niger,11614
4819,Arlit,Niger,11614
4820,Birni Nkonni,Niger,11614
4821,Madaoua,Niger,11614
4822,Tahoua,Niger,11614
4823,Nguigmi,Niger,11614
4824,Dosso,Niger,11614
4825,Goure,Niger,11614
4826,Diffa,Niger,11614
4827,Tillaberi,Niger,11614
4828,Djado,Niger,11614
4829,Agadez,Niger,11614
4830,Abuja,Nigeria,11743
4831,Uyo,Nigeria,11743
4832,Akure,Nigeria,11743
4833,Koko,Nigeria,11743
4834,Port Harcourt,Nigeria,11743
4835,Nsukka,Nigeria,11743
4836,Potiskum,Nigeria,11743
4837,Damaturu,Nigeria,11743
4838,Wukari,Nigeria,11743
4839,Maiduguri,Nigeria,11743
4840,Kontagora,Nigeria,11743
4841,Jos,Nigeria,11743
4842,Abakaliki,Nigeria,11743
4843,Ife,Nigeria,11743
4844,Abeokuta,Nigeria,11743
4845,Ikeja,Nigeria,11743
4846,Lagos,Nigeria,11743
4847,Ijebu Ode,Nigeria,11743
4848,Iwo,Nigeria,11743
4849,Oshogbo,Nigeria,11743
4850,Ilorin,Nigeria,11743
4851,Gusau,Nigeria,11743
4852,Yenagoa,Nigeria,11743
4853,Minna,Nigeria,11743
4854,Ado Ekiti,Nigeria,11743
4855,Ibadan,Nigeria,11743
4856,Iseyin,Nigeria,11743
4857,Funtua,Nigeria,11743
4858,Katsina,Nigeria,11743
4859,Oyo,Nigeria,11743
4860,Ogbomosho,Nigeria,11743
4861,Benin City,Nigeria,11743
4862,Keffi,Nigeria,11743
4863,Lafia,Nigeria,11743
4864,Ondo,Nigeria,11743
4865,Lokoja,Nigeria,11743
4866,Sokoto,Nigeria,11743
4867,Kaduna,Nigeria,11743
4868,Kano,Nigeria,11743
4869,Zaria,Nigeria,11743
4870,Ikare,Nigeria,11743
4871,Owo,Nigeria,11743
4872,Dutse,Nigeria,11743
4873,Idah,Nigeria,11743
4874,Mubi,Nigeria,11743
4875,Orlu,Nigeria,11743
4876,Bama,Nigeria,11743
4877,Bauchi,Nigeria,11743
4878,Makurdi,Nigeria,11743
4879,Oturkpo,Nigeria,11743
4880,Onitsha,Nigeria,11743
4881,Awka,Nigeria,11743
4882,Enugu,Nigeria,11743
4883,Biu,Nigeria,11743
4884,Owerri,Nigeria,11743
4885,Calabar,Nigeria,11743
4886,Sapele,Nigeria,11743
4887,Opobo,Nigeria,11743
4888,Aba,Nigeria,11743
4889,Umuahia,Nigeria,11743
4890,Warri,Nigeria,11743
4891,Asaba,Nigeria,11743
4892,Bida,Nigeria,11743
4893,Kumo,Nigeria,11743
4894,Azare,Nigeria,11743
4895,Gashua,Nigeria,11743
4896,Yola,Nigeria,11743
4897,Nguru,Nigeria,11743
4898,Jalingo,Nigeria,11743
4899,Numan,Nigeria,11743
4900,Birnin Kebbi,Nigeria,11743
4901,Alofi,Niue,11628
4902,Capitol Hill,Northern Mariana Islands,11629
4903,Tromso,Norway,11668
4904,Molde,Norway,11668
4905,Vossavangen,Norway,11668
4906,Oslo,Norway,11668
4907,Lillehammer,Norway,11668
4908,Baerum,Norway,11668
4909,Stavanger,Norway,11668
4910,Hermansverk,Norway,11668
4911,Leikanger,Norway,11668
4912,Kristiansand,Norway,11668
4913,Bergen,Norway,11668
4914,Skien,Norway,11668
4915,Arendal,Norway,11668
4916,Hamar,Norway,11668
4917,Tonsberg,Norway,11668
4918,Drammen,Norway,11668
4919,Bodo,Norway,11668
4920,Haugesund,Norway,11668
4921,Svolvaer,Norway,11668
4922,Alesund,Norway,11668
4923,Harstad,Norway,11668
4924,Finnsnes,Norway,11668
4925,Alta,Norway,11668
4926,Kirkenes,Norway,11668
4927,Sandnes,Norway,11668
4928,Gjovik,Norway,11668
4929,Mo i Rana,Norway,11668
4930,Sarpsborg,Norway,11668
4931,Moss,Norway,11668
4932,Vadso,Norway,11668
4933,Rorvik,Norway,11668
4934,Namsos,Norway,11668
4935,Trondheim,Norway,11668
4936,Steinkjer,Norway,11668
4937,Narvik,Norway,11668
4938,Hammerfest,Norway,11668
4939,Mirbat,Oman,11705
4940,Nizwa,Oman,11705
4941,Ar Rustaq,Oman,11705
4942,Hayma',Oman,11705
4943,Sur,Oman,11705
4944,Khasab,Oman,11705
4945,Salalah,Oman,11705
4946,Muscat,Oman,11705
4947,Ibra',Oman,11705
4948,Alayat Samail,Oman,11705
4949,Ibri,Oman,11705
4950,Al Buraymi,Oman,11705
4951,As Sib,Oman,11705
4952,Dawwah,Oman,11705
4953,Suhar,Oman,11705
4954,Karachi,Pakistan,11605
4955,Gilgit,Pakistan,11605
4956,Chaman,Pakistan,11605
4957,Turbat,Pakistan,11605
4958,Islamabad,Pakistan,11605
4959,Zhob,Pakistan,11605
4960,Quetta,Pakistan,11605
4961,Hyderabad,Pakistan,11605
4962,Mardan,Pakistan,11605
4963,Saidu,Pakistan,11605
4964,Jhang,Pakistan,11605
4965,Kasur,Pakistan,11605
4966,Lahore,Pakistan,11605
4967,Nawabshah,Pakistan,11605
4968,Chiniot,Pakistan,11605
4969,Bannu,Pakistan,11605
4970,Sadiqabad,Pakistan,11605
4971,Sukkur,Pakistan,11605
4972,Peshawar,Pakistan,11605
4973,Bahawalpur,Pakistan,11605
