name,birthcity,countryName,birthyear,gender,occupation,industry,domain,TotalPageViews,StdDevPageViews,PageViewsEnglish,AverageViews
Sharon Tate,Dallas,UNITED STATES,1943,Female,ACTOR,FILM AND THEATRE,ARTS,12151201,64031.76471,6573944,405040.0333
Bella Thorne,Pembroke Pines,UNITED STATES,1997,Female,ACTOR,FILM AND THEATRE,ARTS,12150895,163761.0351,6173092,379715.4688
Andr�s Iniesta,Fuentealbilla,SPAIN,1984,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,12143288,127209.1208,4132883,175989.6812
Mr. T,Chicago,UNITED STATES,1952,Male,ACTOR,FILM AND THEATRE,ARTS,12141407,51514.5484,7516166,418669.2069
Dalip Singh,Dhirana,India,1972,Male,WRESTLER,INDIVIDUAL SPORTS,SPORTS,12133855,34796.99265,8102379,346681.5714
Cary Grant,Horfield,UNITED KINGDOM,1904,Male,ACTOR,FILM AND THEATRE,ARTS,12078262,51975.581,7821027,211899.3333
Susan Boyle,Blackburn,UNITED KINGDOM,1961,Female,SINGER,MUSIC,ARTS,12074857,204408.8438,7326881,201247.6167
Shania Twain,Windsor,CANADA,1965,Female,SINGER,MUSIC,ARTS,12064037,62329.59853,8159228,219346.1273
Josh Brolin,Los Angeles,UNITED STATES,1968,Male,ACTOR,FILM AND THEATRE,ARTS,12063618,71565.40157,8472252,430843.5
Linda Lovelace,New York,UNITED STATES,1949,Female,PORNOGRAPHIC ACTOR,MEDIA PERSONALITY,PUBLIC FIGURE,12059577,148482.7286,7933926,365441.7273
Maria Callas,New York,United States,1923,Female,SINGER,MUSIC,ARTS,12050478,500779.3177,5063518,211411.8947
Dennis Rodman,Trenton,UNITED STATES,1961,Male,BASKETBALL PLAYER,TEAM SPORTS,SPORTS,12050234,85862.50897,8333257,325682
Johnny Knoxville,Knoxville,UNITED STATES,1971,Male,ACTOR,FILM AND THEATRE,ARTS,12031341,90260.45195,7575204,429690.75
Eddie Vedder,Chicago,UNITED STATES,1964,Male,MUSICIAN,MUSIC,ARTS,12026210,48623.29219,7357191,364430.6061
Ciara,Austin,UNITED STATES,1985,Female,ACTOR,FILM AND THEATRE,ARTS,12020440,61469.58501,10125043,333901.1111
T-Pain,Tallahassee,UNITED STATES,1985,Male,SINGER,MUSIC,ARTS,12018033,57361.12252,9455748,375563.5313
Ella Fitzgerald,Newport News,United States,1917,Female,SINGER,MUSIC,ARTS,12017056,592878.8366,5990365,200284.2667
Sienna Miller,New York,United States,1981,Female,ACTOR,FILM AND THEATRE,ARTS,11996348,66322.30553,7176486,315693.3684
Prince Harry of Wales,London,UNITED KINGDOM,1984,Male,NOBLEMAN,GOVERNMENT,INSTITUTIONS,11975850,284894.4402,8513850,260344.5652
Abigail Breslin,New York,UNITED STATES,1996,Female,ACTOR,FILM AND THEATRE,ARTS,11957744,71431.08196,7302847,323182.2703
Dr. Seuss,Springfield,UNITED STATES,1904,Male,WRITER,LANGUAGE,HUMANITIES,11942366,126113.2669,10323156,398078.8667
Patrick Stewart,Mirfield,UNITED KINGDOM,1940,Male,ACTOR,FILM AND THEATRE,ARTS,11934358,84961.71786,9066266,284151.381
Jennifer Hudson,Chicago,UNITED STATES,1981,Female,ACTOR,FILM AND THEATRE,ARTS,11905900,121264.8438,8570124,305279.4872
Carlos T�vez,Buenos Aires,ARGENTINA,1984,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,11898406,85491.9869,5069865,208743.9649
Chris Pine,Los Angeles,UNITED STATES,1980,Male,ACTOR,FILM AND THEATRE,ARTS,11891148,115064.6811,8563436,109093.1009
Lisa Marie Presley,Memphis,UNITED STATES,1968,Female,SINGER,MUSIC,ARTS,11879372,119080.9026,7555451,424263.2857
Jared Padalecki,San Antonio,UNITED STATES,1982,Male,ACTOR,FILM AND THEATRE,ARTS,11871411,55035.77325,6359129,349159.1471
Matt LeBlanc,Boston,UNITED STATES,1967,Male,ACTOR,FILM AND THEATRE,ARTS,11863418,75721.51038,7817841,282462.3333
Nate Dogg,Clarksdale,UNITED STATES,1969,Male,SINGER,MUSIC,ARTS,11861614,517026.9026,8541458,409021.1724
Syd Barrett,Cambridge,UNITED KINGDOM,1946,Male,MUSICIAN,MUSIC,ARTS,11857888,36303.17626,6523763,252295.4894
Leonard Nimoy,Boston,United States,1931,Male,ACTOR,FILM AND THEATRE,ARTS,11835270,91547.1776,7766707,358644.5455
Josh Hartnett,Saint Paul,UNITED STATES,1978,Male,ACTOR,FILM AND THEATRE,ARTS,11804896,33302.87558,5927261,302689.641
Bar Refaeli,Hod HaSharon,Israel,1985,Female,MODEL,MEDIA PERSONALITY,PUBLIC FIGURE,11754327,117054.8503,6861364,419797.3929
Roger Moore,Stockwell,United Kingdom,1927,Male,ACTOR,FILM AND THEATRE,ARTS,11747585,102126.6255,6420690,217547.8704
Andrea Bocelli,Lajatico,ITALY,1958,Male,SINGER,MUSIC,ARTS,11744564,64621.78517,5390383,165416.3944
John Malkovich,Christopher,UNITED STATES,1953,Male,ACTOR,FILM AND THEATRE,ARTS,11744192,52421.014,6689294,249876.4255
Carrie Fisher,Los Angeles,UNITED STATES,1956,Female,ACTOR,FILM AND THEATRE,ARTS,11739882,68183.24835,8115021,404823.5172
Jason Mraz,Mechanicsville,United States,1977,Male,MUSICIAN,MUSIC,ARTS,11727062,56683.40392,7655882,308606.8947
Kurt Angle,Mt. Lebanon,United States,1968,Male,WRESTLER,INDIVIDUAL SPORTS,SPORTS,11699060,34043.96939,8713373,324973.8889
Indira Gandhi,Allahabad,India,1917,Female,POLITICIAN,GOVERNMENT,INSTITUTIONS,11692031,58306.30041,7591847,119306.4388
Mark Harmon,Los Angeles,UNITED STATES,1951,Male,ACTOR,FILM AND THEATRE,ARTS,11684956,56397.06203,8309030,389498.5333
Pol Pot,Prek Sbauv,CAMBODIA,1925,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,11681078,41806.80977,5362922,153698.3947
Hosni Mubarak,Kafr El-Meselha,EGYPT,1928,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,11679871,350618.5862,5842329,121665.3229
Mark David Chapman,Fort Worth,UNITED STATES,1955,Male,MAFIOSO,OUTLAWS,PUBLIC FIGURE,11653569,85266.06011,7174467,306672.8684
Andy Whitfield,Amlwch,UNITED KINGDOM,1974,Male,ACTOR,FILM AND THEATRE,ARTS,11643053,206567.6469,6794338,363845.4063
George Lucas,Modesto,UNITED STATES,1944,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,11639480,57674.19531,6838793,149224.1026
Douglas Adams,Cambridge,UNITED KINGDOM,1952,Male,WRITER,LANGUAGE,HUMANITIES,11630724,668974.0232,5841300,204047.7895
James Brown,Barnwell,UNITED STATES,1933,Male,SINGER,MUSIC,ARTS,11630544,33811.39066,6205071,200526.6207
Chace Crawford,Lubbock,United States,1985,Male,ACTOR,FILM AND THEATRE,ARTS,11625122,43163.50814,6371176,400866.2759
Freida Pinto,Mumbai,India,1984,Female,ACTOR,FILM AND THEATRE,ARTS,11624149,129348.543,8292140,314166.1892
Hunter S. Thompson,Louisville,UNITED STATES,1937,Male,WRITER,LANGUAGE,HUMANITIES,11615777,48632.94623,9316678,362993.0313
Karim Benzema,Lyon,FRANCE,1987,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,11606041,86990.75911,4299439,196712.5593
Morrissey,Manchester,United Kingdom,1959,Male,SINGER,MUSIC,ARTS,11599646,41974.69697,7896022,322212.3889
Rooney Mara,Lower Hudson Valley,UNITED STATES,1985,Female,ACTOR,FILM AND THEATRE,ARTS,11591704,214533.8418,8682689,373925.9355
Lucy Liu,New York,United States,1968,Female,ACTOR,FILM AND THEATRE,ARTS,11578882,73558.24816,7190313,275687.6667
Jane Fonda,New York,UNITED STATES,1937,Female,ACTOR,FILM AND THEATRE,ARTS,11569006,65493.3994,7413525,202965.0175
Susan Sarandon,New York,United States,1946,Female,ACTOR,FILM AND THEATRE,ARTS,11565096,52935.50526,7238398,210274.4727
Jeremy Lin,Los Angeles,UNITED STATES,1988,Male,BASKETBALL PLAYER,TEAM SPORTS,SPORTS,11540194,718842.2724,9343714,412149.7857
Rebecca Black,Los Angeles,UNITED STATES,1997,Female,SINGER,MUSIC,ARTS,11535333,329283.6092,9015631,320425.9167
Maggie Gyllenhaal,New York,UNITED STATES,1977,Female,ACTOR,FILM AND THEATRE,ARTS,11533100,57976.13162,7632835,320363.8889
Rose McGowan,Florence,Italy,1973,Female,ACTOR,FILM AND THEATRE,ARTS,11522382,48525.82141,6875825,349163.0909
Traci Lords,Steubenville,UNITED STATES,1968,Female,PORNOGRAPHIC ACTOR,MEDIA PERSONALITY,PUBLIC FIGURE,11521626,29599.40565,7362461,426726.8889
Israel Kamakawiwo'ole,Honolulu,UNITED STATES,1959,Male,MUSICIAN,MUSIC,ARTS,11512739,190110.589,4250434,311155.1081
Monica Lewinsky,San Francisco-Bay Area,UNITED STATES,1973,Female,CELEBRITY,MEDIA PERSONALITY,PUBLIC FIGURE,11495952,68569.69583,8264871,310701.4054
Lina Medina,Huancavelica Region,PERU,1933,Female,CELEBRITY,MEDIA PERSONALITY,PUBLIC FIGURE,11493000,75389.23,4782687,328371.4286
Billy Ray Cyrus,Flatwoods,UNITED STATES,1961,Male,MUSICIAN,MUSIC,ARTS,11469273,49245.88783,7346181,318590.9167
Kareem Abdul-Jabbar,New York,UNITED STATES,1947,Male,BASKETBALL PLAYER,TEAM SPORTS,SPORTS,11460425,62602.57056,7527468,260464.2045
Ren�e Zellweger,Katy,United States,1969,Female,ACTOR,FILM AND THEATRE,ARTS,11459406,56454.20832,6379664,197575.9655
Cee-Lo,Atlanta,UNITED STATES,1974,Male,SINGER,MUSIC,ARTS,11439808,189409.798,9919693,369026.0645
Travis Barker,Los Angeles,UNITED STATES,1975,Male,MUSICIAN,MUSIC,ARTS,11431046,91156.0898,8286397,357220.1875
Jordana Brewster,Panama City,Panama,1980,Female,ACTOR,FILM AND THEATRE,ARTS,11428995,113603.3807,6557455,394103.2759
Eliza Dushku,Boston,UNITED STATES,1980,Female,ACTOR,FILM AND THEATRE,ARTS,11426571,47685.25779,8300416,346259.7273
Hilary Swank,Lincoln,UNITED STATES,1974,Female,ACTOR,FILM AND THEATRE,ARTS,11423960,45107.11524,6074262,193626.4407
Dwyane Wade,Chicago,UNITED STATES,1982,Male,BASKETBALL PLAYER,TEAM SPORTS,SPORTS,11423765,113316.0919,8464717,265668.9535
Bryan Adams,Kingston,Canada,1959,Male,SINGER,MUSIC,ARTS,11401953,31531.72093,6139138,203606.3036
Tom Waits,Los Angeles,UNITED STATES,1949,Male,ACTOR,FILM AND THEATRE,ARTS,11388434,34464.6334,6792303,271153.1905
Chuck Berry,St. Louis,UNITED STATES,1926,Male,MUSICIAN,MUSIC,ARTS,11380455,28379.87992,6241651,210749.1667
Jon Voight,Lower Hudson Valley,UNITED STATES,1938,Male,ACTOR,FILM AND THEATRE,ARTS,11376985,44451.89071,6891215,218788.1731
LL Cool J,Long Island (ex Queens & Brooklyn),United States,1968,Male,SINGER,MUSIC,ARTS,11375772,53047.30045,8406519,379192.4
Aung San Suu Kyi,Yangon,,1945,Female,SOCIAL ACTIVIST,ACTIVISM,PUBLIC FIGURE,11374261,135137.395,6031638,137039.2892
Chris Colfer,Fresno,UNITED STATES,1990,Male,ACTOR,FILM AND THEATRE,ARTS,11372625,131599.1589,7521732,392159.4828
Diane Lane,New York,UNITED STATES,1965,Female,ACTOR,FILM AND THEATRE,ARTS,11370947,53985.8309,7602208,355342.0938
Debby Ryan,Huntsville,UNITED STATES,1993,Female,ACTOR,FILM AND THEATRE,ARTS,11370676,95663.36837,6700683,334431.6471
Hans Zimmer,Frankfurt,GERMANY,1957,Male,COMPOSER,MUSIC,ARTS,11363550,63593.12782,6151645,227271
Steve Martin,Waco,United States,1945,Male,ACTOR,FILM AND THEATRE,ARTS,11337620,48116.73009,8642367,257673.1818
John Belushi,Chicago,United States,1949,Male,ACTOR,FILM AND THEATRE,ARTS,11333375,35400.25375,6935769,343435.6061
Diana Ross,Detroit,UNITED STATES,1944,Female,SINGER,MUSIC,ARTS,11319060,114149.6808,7281362,246066.5217
Marc Anthony,New York,UNITED STATES,1968,Male,SINGER,MUSIC,ARTS,11317560,99276.50328,5772343,342956.3636
Richard Dawkins,Nairobi,KENYA,1941,Male,BIOLOGIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,11313799,34782.93471,7253965,166379.3971
Robinho,S�o Vicente,Brazil,1984,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,11302903,74361.76302,4554307,209313.0185
Tom Felton,Epsom,UNITED KINGDOM,1987,Male,ACTOR,FILM AND THEATRE,ARTS,11293758,122947.7477,6159696,313715.5
Adolf Eichmann,Solingen,Germany,1906,Male,MILITARY PERSONNEL,MILITARY,INSTITUTIONS,11291586,43184.57669,4606962,198098
Brendan Fraser,Indianapolis,UNITED STATES,1968,Male,ACTOR,FILM AND THEATRE,ARTS,11290212,40704.65582,6617627,262563.0698
Nelly,Austin,UNITED STATES,1974,Male,SINGER,MUSIC,ARTS,11284696,55652.32891,9811464,352646.75
Robert Plant,West Bromwich,UNITED KINGDOM,1948,Male,SINGER,MUSIC,ARTS,11281415,48977.29495,6506720,240030.1064
Jane Lynch,Chicago,UNITED STATES,1960,Female,ACTOR,FILM AND THEATRE,ARTS,11276773,99754.12383,7936178,388854.2414
Eva Per�n,Los Toldos,ARGENTINA,1919,Female,POLITICIAN,GOVERNMENT,INSTITUTIONS,11272900,56450.14172,4666210,154423.2877
Chris Benoit,Montreal,CANADA,1967,Male,WRESTLER,INDIVIDUAL SPORTS,SPORTS,11268785,21347.63689,7220114,274848.4146
Matthew Broderick,New York,UNITED STATES,1962,Male,ACTOR,FILM AND THEATRE,ARTS,11263473,46924.89272,7887690,281586.825
Gianluigi Buffon,Carrara,ITALY,1978,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,11261329,169165.2022,3744824,178751.254
Andre Agassi,Las Vegas,UNITED STATES,1970,Male,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,11244030,85553.3181,6353888,162956.9565
George Carlin,New York,UNITED STATES,1937,Male,COMEDIAN,FILM AND THEATRE,ARTS,11242153,123731.9857,9192110,220434.3725
Enya,Gweedore,Ireland,1961,Female,SINGER,MUSIC,ARTS,11224820,33430.88597,5485648,145776.8831
Eddie Guerrero,El Paso,UNITED STATES,1967,Male,WRESTLER,INDIVIDUAL SPORTS,SPORTS,11212886,27432.73401,6586073,373762.8667
Mischa Barton,Hammersmith,UNITED KINGDOM,1986,Female,ACTOR,FILM AND THEATRE,ARTS,11211183,37161.81513,5658075,329740.6765
Javier Hern�ndez,Guadalajara,MEXICO,1988,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,11210681,159023.8426,6076198,219817.2745
Zach Braff,South Orange,UNITED STATES,1975,Male,ACTOR,FILM AND THEATRE,ARTS,11193913,35986.59789,6956645,339209.4848
Dennis Hopper,Dodge City,UNITED STATES,1936,Male,ACTOR,FILM AND THEATRE,ARTS,11191732,174149.2991,7113365,233161.0833
Miles Davis,St. Louis,UNITED STATES,1926,Male,MUSICIAN,MUSIC,ARTS,11190861,26200.19651,5815138,186514.35
Akihito,Tokyo,JAPAN,1933,Male,NOBLEMAN,GOVERNMENT,INSTITUTIONS,11188348,64340.88106,3138957,145303.2208
Francis Ford Coppola,Detroit,UNITED STATES,1939,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,11188194,38667.49681,5463510,196284.1053
Amy Lee,Los Angeles,UNITED STATES,1981,Female,MUSICIAN,MUSIC,ARTS,11184474,34829.26029,6295475,243140.7391
Lauryn Hill,East Orange,United States,1975,Female,MUSICIAN,MUSIC,ARTS,11182058,36087.33049,7931585,414150.2963
Julia Stiles,New York,UNITED STATES,1981,Female,ACTOR,FILM AND THEATRE,ARTS,11170550,57474.8404,7191560,338501.5152
David Cameron,London,UNITED KINGDOM,1966,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,11161113,142773.4448,7941902,129780.3837
Billy Joel,New York,UNITED STATES,1949,Male,SINGER,MUSIC,ARTS,11157591,32647.32398,7332454,301556.5135
January Jones,Brookings,United States,1978,Female,ACTOR,FILM AND THEATRE,ARTS,11150431,104893.1007,8573863,371681.0333
Michael Owen,Chester,United Kingdom,1979,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,11137962,87188.06508,6278410,195402.8421
Simon Pegg,Brockworth,UNITED KINGDOM,1970,Male,WRITER,LANGUAGE,HUMANITIES,11129845,48715.49212,8401543,359027.2581
Anthony Kiedis,Grand Rapids,UNITED STATES,1962,Male,SINGER,MUSIC,ARTS,11128869,51999.11617,6509548,317967.6857
Natalie Wood,San Francisco-Bay Area,UNITED STATES,1938,Female,ACTOR,FILM AND THEATRE,ARTS,11125067,187207.1763,7765229,247223.7111
Kim Il-sung,Pyongyang,North Korea,1912,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,11122397,174272.5519,4881691,146347.3289
Chlo� Moretz,Atlanta,UNITED STATES,1997,Female,ACTOR,FILM AND THEATRE,ARTS,11118917,220409.5286,5709021,347466.1563
Lisa Kudrow,Los Angeles,UNITED STATES,1963,Female,ACTOR,FILM AND THEATRE,ARTS,11117430,44928.06578,7253711,241683.2609
Roger Waters,Great Bookham,UNITED KINGDOM,1943,Male,MUSICIAN,MUSIC,ARTS,11108788,55296.34665,6108877,246861.9556
Camilla Belle,Los Angeles,UNITED STATES,1986,Female,ACTOR,FILM AND THEATRE,ARTS,11099322,57366.78204,7438691,411086
Kim Basinger,Athens,UNITED STATES,1953,Female,ACTOR,FILM AND THEATRE,ARTS,11099170,52435.55264,6335857,201803.0909
Sean Paul,Kingston,JAMAICA,1973,Male,MUSICIAN,MUSIC,ARTS,11096694,53232.4751,5585519,299910.6486
Andr� the Giant,Grenoble,FRANCE,1946,Male,WRESTLER,INDIVIDUAL SPORTS,SPORTS,11093995,81350.97534,8094217,369799.8333
Serge Gainsbourg,Paris,FRANCE,1928,Male,SINGER,MUSIC,ARTS,11076030,67359.30325,2978370,307667.5
Lucy Lawless,Auckland,NEW ZEALAND,1968,Female,ACTOR,FILM AND THEATRE,ARTS,11050132,67843.48061,6113729,204632.0741
Bill Goldberg,Tulsa,UNITED STATES,1966,Male,WRESTLER,INDIVIDUAL SPORTS,SPORTS,11032939,26004.10225,7614530,408627.3704
Jean Reno,Casablanca,MOROCCO,1948,Male,ACTOR,FILM AND THEATRE,ARTS,11026740,55968.64623,3078039,200486.1818
Dean Martin,Steubenville,UNITED STATES,1917,Male,MUSICIAN,MUSIC,ARTS,11019285,37268.87391,7482604,314836.7143
Mark Ruffalo,Kenosha,UNITED STATES,1967,Male,ACTOR,FILM AND THEATRE,ARTS,11012934,127951.7996,7230380,323909.8235
Gary Coleman,Zion,UNITED STATES,1968,Male,ACTOR,FILM AND THEATRE,ARTS,11012150,229957.4544,7154092,379729.3103
Rosario Dawson,New York,UNITED STATES,1979,Female,ACTOR,FILM AND THEATRE,ARTS,10995071,43599.68982,7556170,392681.1071
Carey Mulligan,London,UNITED KINGDOM,1985,Female,ACTOR,FILM AND THEATRE,ARTS,10977284,122880.0021,7596891,392045.8571
Ed Westwick,Stevenage,UNITED KINGDOM,1987,Male,ACTOR,FILM AND THEATRE,ARTS,10972983,56404.63602,5837898,406406.7778
Adrien Brody,New York,United States,1973,Male,ACTOR,FILM AND THEATRE,ARTS,10966582,56390.69522,6219192,233331.5319
Ted Kennedy,Boston,UNITED STATES,1932,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,10938265,356191.8243,9306286,206382.3585
Idi Amin,Koboko District,Uganda,1925,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,10934754,33516.3679,6534410,165678.0909
Seann William Scott,Cottage Grove,UNITED STATES,1976,Male,ACTOR,FILM AND THEATRE,ARTS,10925654,60994.7828,6317532,287517.2105
Tara Reid,Wyckoff,United States,1975,Female,ACTOR,FILM AND THEATRE,ARTS,10921560,59870.25723,6387393,330956.3636
Bashar al-Assad,Damascus,Syria,1965,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,10920024,183685.3825,5477897,156000.3429
Deepika Padukone,Copenhagen,DENMARK,1986,Female,ACTOR,FILM AND THEATRE,ARTS,10915770,106724.916,10380621,376405.8621
Rob Zombie,Haverhill,UNITED STATES,1965,Male,MUSICIAN,MUSIC,ARTS,10900515,35333.53452,7138574,375879.8276
Kelly Rowland,Atlanta,UNITED STATES,1981,Female,SINGER,MUSIC,ARTS,10879964,72282.23111,7995213,271999.1
Mahmoud Ahmadinejad,Aradan,Iran,1956,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,10878971,86875.99286,5801500,119549.1319
Steve Irwin,Essendon,Australia,1962,Male,PRESENTER,MEDIA PERSONALITY,PUBLIC FIGURE,10859234,46905.44752,6994658,190512.8772
Ethan Hawke,Austin,UNITED STATES,1970,Male,ACTOR,FILM AND THEATRE,ARTS,10854797,63215.32926,6350442,246699.9318
Danny Trejo,Los Angeles,United States,1944,Male,ACTOR,FILM AND THEATRE,ARTS,10842850,89678.51665,6612125,361428.3333
Sophie Marceau,Paris,FRANCE,1966,Female,ACTOR,FILM AND THEATRE,ARTS,10816173,58406.79487,3699839,212081.8235
Peter Jackson,Wellington,NEW ZEALAND,1961,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,10807322,66594.68306,6003668,186333.1379
Aretha Franklin,Memphis,UNITED STATES,1942,Female,SINGER,MUSIC,ARTS,10784371,61393.02827,6461211,185937.431
Yasser Arafat,Cairo,EGYPT,1929,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,10754953,83567.94011,4401139,114414.3936
Ric Flair,Memphis,UNITED STATES,1949,Male,WRESTLER,INDIVIDUAL SPORTS,SPORTS,10751975,48399.5517,7543604,346837.9032
Lukas Podolski,Gliwice,POLAND,1985,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,10730869,148022.7436,4521740,198719.7963
Jonathan Rhys Meyers,Drimnagh,Ireland,1977,Male,ACTOR,FILM AND THEATRE,ARTS,10716905,48276.63503,5961718,306197.2857
Haley Joel Osment,Los Angeles,UNITED STATES,1988,Male,ACTOR,FILM AND THEATRE,ARTS,10709280,32433.25816,5741555,334665
Diego Forl�n,Montevideo,URUGUAY,1979,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,10698854,143054.421,4026339,198126.9259
Shannen Doherty,Memphis,UNITED STATES,1971,Female,ACTOR,FILM AND THEATRE,ARTS,10691153,35546.562,5731169,305461.5143
Sergio Ag�ero,Buenos Aires,ARGENTINA,1988,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,10681002,84182.02399,4633481,222520.875
Michelle Trachtenberg,New York,UNITED STATES,1985,Female,ACTOR,FILM AND THEATRE,ARTS,10680784,33823.64449,6734820,368302.8966
Queen Latifah,Newark,UNITED STATES,1970,Female,ACTOR,FILM AND THEATRE,ARTS,10678807,39763.00525,7933099,305108.7714
Bernie Mac,Chicago,UNITED STATES,1957,Male,ACTOR,FILM AND THEATRE,ARTS,10649218,247856.4536,8954978,354973.9333
Charlton Heston,Chicago,UNITED STATES,1923,Male,ACTOR,FILM AND THEATRE,ARTS,10649101,99700.49993,6154659,171759.6935
Emily Browning,Melbourne,AUSTRALIA,1988,Female,ACTOR,FILM AND THEATRE,ARTS,10640333,122858.7756,6873259,366908.0345
Ti�sto,Breda,NETHERLANDS,1969,Male,MUSICIAN,MUSIC,ARTS,10639224,52992.55525,4692376,241800.5455
Eric Bana,Melbourne,AUSTRALIA,1968,Male,ACTOR,FILM AND THEATRE,ARTS,10634433,45656.40883,6632873,253200.7857
M. Night Shyamalan,Mah�,India,1970,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,10631049,71842.73118,7733237,272591
Wilt Chamberlain,Philadelphia,UNITED STATES,1936,Male,BASKETBALL PLAYER,TEAM SPORTS,SPORTS,10629180,69520.05013,7738960,241572.2727
Ron Perlman,New York,United States,1950,Male,ACTOR,FILM AND THEATRE,ARTS,10607988,53652.71825,6912647,331499.625
Buddy Holly,Lubbock,United States,1936,Male,MUSICIAN,MUSIC,ARTS,10606988,38493.86539,7393713,212139.76
Andrea Pirlo,Flero,ITALY,1979,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,10605858,190854.0167,3673266,186067.6842
Kristin Kreuk,Vancouver,CANADA,1982,Female,ACTOR,FILM AND THEATRE,ARTS,10587453,40081.65062,6290719,311395.6765
Jesse Eisenberg,New York,UNITED STATES,1983,Male,ACTOR,FILM AND THEATRE,ARTS,10586011,121106.4342,7302940,294055.8611
Andrew Murray,Glasgow,UNITED KINGDOM,1987,Male,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,10583147,252047.676,7853676,179375.3729
George Soros,Budapest,HUNGARY,1930,Male,BUSINESSPERSON,BUSINESS,BUSINESS & LAW,10565254,57903.06059,6725738,179072.1017
Clark Gable,Cadiz,United States,1901,Male,ACTOR,FILM AND THEATRE,ARTS,10561451,44136.2177,6867648,182093.9828
Jason Bateman,Lower Hudson Valley,United States,1969,Male,ACTOR,FILM AND THEATRE,ARTS,10553170,66764.66497,8109295,224535.5319
Dennis Quaid,Houston,UNITED STATES,1954,Male,ACTOR,FILM AND THEATRE,ARTS,10534288,44223.36067,6692232,292619.1111
Valentino Rossi,Urbino,ITALY,1979,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,10533737,64684.22176,3406168,214974.2245
Josh Radnor,Columbus,UNITED STATES,1974,Male,ACTOR,FILM AND THEATRE,ARTS,10522879,89597.40141,6300353,339447.7097
Mario Vargas Llosa,Arequipa,PERU,1936,Male,WRITER,LANGUAGE,HUMANITIES,10496394,184990.8955,1714615,138110.4474
Henry Kissinger,F�rth,Germany,1923,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,10487989,40559.5771,6300528,163874.8281
Hu Jintao,Jiangyan,China,1942,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,10487562,65264.48498,4325846,121948.3953
Lewis Hamilton,Stevenage,UNITED KINGDOM,1985,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,10487545,88913.22034,6014120,174792.4167
Jackie Robinson,Cairo,United States,1919,Male,BASEBALL PLAYER,TEAM SPORTS,SPORTS,10468139,150104.7542,8952769,327129.3438
Vivien Leigh,Darjeeling,India,1913,Female,ACTOR,FILM AND THEATRE,ARTS,10456178,56115.56773,5868924,165971.0794
Seth Green,Overbrook Park,United States,1974,Male,ACTOR,FILM AND THEATRE,ARTS,10450486,34028.49939,8140517,373231.6429
